164,Ավելուկի,07/09/2006,Կոտայք,Բջնի,44:40:30,40:27:00,11-38-126-3-2,07.019.,2.1.21.,001,Aveluki,Авелуки,11/09/2006
165,Ավերակ ,23/08/2012,Կոտայք,Կամարիս,44:43:40,40:11:30,11-38-138-1-4,07.035.,2.1.10.,002,Averak,Аверак,10/09/2012
166,Ավեցի,07/09/2006,Կոտայք,Գառնի,44:40:40,40:06:50,11-38-138-3-2,07.021.,2.1.21.,001,Aveci,Авеци,11/09/2006
167,Արամուսի դիք ,07/09/2006,Կոտայք,Արամուս,44:39:10,40:15:00,11-38-138-1-4,07.013.,2.1.03.,001,Aramusi diq,Арамуси дик,11/09/2006
168,Արգելի փոսեր,07/09/2006,Կոտայք,Քարաշամբ,44:35:00,40:22:55,11-38-126-3-3,07.066.,2.1.21.,001,Argeli phoser,Аргели посер,11/09/2006
169,Արեգի ,07/09/2006,Կոտայք,Քաղսի,44:46:45,40:26:35,11-38-126-4-1,07.063.,2.1.10.,001,Aregi,Ареги,11/09/2006
170,Արեգնաքար ,23/08/2012,Կոտայք,Հանքավան,44:24:00,40:40:05,11-38-113-4-4,07.039.,2.1.10.,003,Aregnaqar,Арегнакар,10/09/2012
171,Արզական ,07/09/2006,Կոտայք,Թեղենիք,44:34:20,40:29:00,11-38-126-3-1,07.032.,2.1.10.,001,Arzakan,Арзакан,11/09/2006
172,Արշակիբերդ ,23/08/2012,Կոտայք,Թեղենիք,44:32:20,40:28:20,11-38-126-3-1,07.032.,2.1.10.,002,Arshakiberd,Аршакиберд,10/09/2012
173,Արշոյի ,07/09/2006,Կոտայք,Սարալանջ,44:29:35,40:24:10,11-38-125-4-4,07.059.,2.1.21.,001,Arshoyi,Аршои,11/09/2006
174,Արջաբլուր ,23/08/2012,Կոտայք,Սոլակ,44:43:40,40:26:05,11-38-126-3-2,07.060.,2.1.03.,001,Arjablur,Арчаблур,10/09/2012
175,Արջաձոր,07/09/2006,Կոտայք,Ալափարս,44:38:10,40:26:15,11-38-126-3-2,07.008.,2.1.21.,001,Arjadzor,Арчадзор,11/09/2006
176,Արջաձոր,07/09/2006,Կոտայք,Ակունք,44:41:15,40:17:30,11-38-138-1-2,07.009.,2.1.21.,001,Arjadzor,Арчадзор,11/09/2006
177,Արջաձոր,23/08/2012,Կոտայք,Արտավազ,44:31:50,40:38:53,11-38-126-1-1,07.017.,2.1.21.,001,Arjadzor,Арчадзор,10/09/2012
178,Արջաձոր,07/09/2006,Կոտայք,Կարենիս,44:37:30,40:23:05,11-38-126-3-3,07.037.,2.1.21.,001,Arjadzor,Арчадзор,11/09/2006
179,Արջաձոր,07/09/2006,Կոտայք,Մեղրաձոր,44:40:10,40:38:50,11-38-126-1-2,07.045.,2.1.21.,001,Arjadzor,Арчадзор,11/09/2006
180,Արջասար ,23/08/2012,Կոտայք,Մարմարիկ,44:39:10,40:33:40,11-38-126-1-4,07.044.,2.1.10.,001,Arjasar,Арчасар,10/09/2012
181,Արջի,07/09/2006,Կոտայք,Հրազդան,44:46:00,40:36:30,11-38-126-2-1,07.001.,2.1.21.,002,Arji,Арчи,11/09/2006
182,Արջի բույն,07/09/2006,Կոտայք,Ձորաղբյուր,44:38:20,40:12:05,11-38-138-1-4,07.042.,2.1.26.,001,Arji buyn,Арчи буйн,11/09/2006
183,Արտավազ ,07/09/2006,Կոտայք,Արտավազ,44:35:40,40:39:20,11-38-126-1-1,07.017.,2.1.10.,001,Artavaz,Артаваз,11/09/2006
184,Արտավազդ ,07/09/2006,Կոտայք,Թեղենիք,44:34:20,40:28:20,11-38-126-3-1,07.032.,2.1.10.,003,Artavaz,Артаваз,11/09/2006
185,Արքայաձոր,07/09/2006,Կոտայք,Գողթ,44:48:20,40:08:50,11-38-138-4-1,07.026.,2.1.21.,001,Arqayadzor,Аркаядзор,11/09/2006
186,Արքայից,07/09/2006,Կոտայք,Արզական,44:32:40,40:32:50,11-38-126-1-3,07.015.,2.1.10.,002,Arqayic,Аркаиц,11/09/2006
187,Արևասար ,23/08/2012,Կոտայք,Հատիս,44:45:50,40:21:05,11-38-126-4-3,07.040.,2.1.10.,002,Arevasar,Аревасар,10/09/2012
188,Բագիններ,07/09/2006,Կոտայք,Զառ,44:47:00,40:15:10,11-38-138-2-1,07.027.,2.1.10.,001,Baginner,Багиннер,11/09/2006
189,Բերդաքար ,07/09/2006,Կոտայք,Եղվարդ,44:29:30,40:17:40,11-38-137-2-2,07.004.,2.1.03.,001,Berdaqar,Бердакар,11/09/2006
190,Բերդի դաշտ ,07/09/2006,Կոտայք,Սարալանջ,44:29:10,40:23:05,11-38-125-4-4,07.059.,2.1.03.,001,Berdi dasht,Берди дашт,11/09/2006
191,Բերդի դար ,07/09/2006,Կոտայք,Հրազդան,44:48:30,40:28:50,11-38-126-4-1,07.001.,2.1.10.,001,Berdi dar,Берди дар,11/09/2006
192,Բերդի լանջ ,07/09/2006,Կոտայք,Աղավնաձոր,44:43:10,40:34:40,11-38-126-1-4,07.010.,2.1.03.,001,Berdi lanj,Берди ландж,11/09/2006
193,Բերդիգլուխ,23/08/2012,Կոտայք,Գեղաշեն,44:45:20,40:15:15,11-38-138-2-1,07.023.,2.1.03.,001,Berdiglukh,Бердиглух,10/09/2012
194,Բերդիկ ,07/09/2006,Կոտայք,Մարմարիկ,44:40:00,40:34:15,11-38-126-1-4,07.044.,2.1.10.,002,Berdik,Бердик,11/09/2006
195,Բիզքար ,07/09/2006,Կոտայք,Աղավնաձոր,44:42:35,40:35:30,11-38-126-1-2,07.010.,2.1.10.,002,Bizqar,Бизкар,11/09/2006
196,Բլրաձոր,07/09/2006,Կոտայք,Բջնի,44:45:35,40:24:25,11-38-126-4-3,07.019.,2.1.21.,002,Blradzor,Блрадзор,11/09/2006
197,Բոլորգունդ ,07/09/2006,Կոտայք,Կոտայք,44:39:10,40:17:55,11-38-138-1-2,07.038.,2.1.03.,002,Bolorgund,Болоргунд,11/09/2006
198,Բջնակ ,07/09/2006,Կոտայք,Արզական,44:37:00,40:26:40,11-38-126-3-1,07.015.,2.1.03.,001,Bjnak,Бджнак,11/09/2006
199,Բջնուսար ,07/09/2006,Կոտայք,Բջնի,44:40:00,40:30:15,11-38-126-1-4,07.019.,2.1.10.,001,Bjnusar,Бжнусар,11/09/2006
200,Բուժականի,23/08/2012,Կոտայք,Բուժական,44:31:45,40:29:10,11-38-126-3-1,07.020.,2.1.19.,001,Buzhakani,Бужакани,10/09/2012
201,Գազանանոցի ,07/09/2006,Կոտայք,Արագյուղ,44:31:55,40:23:35,11-38-126-3-3,07.012.,2.1.21.,001,Gazananoci,Газананоци,11/09/2006
202,Գազանանոցի,07/09/2006,Կոտայք,Թեղենիք,44:34:55,40:25:45,11-38-126-3-1,07.032.,2.1.21.,001,Gazananoci,Газананоци,11/09/2006
203,Գայլասար ,23/08/2012,Կոտայք,Կամարիս,44:42:50,40:10:45,11-38-138-1-4,07.035.,2.1.10.,003,Gaylasar,Гайласар,10/09/2012
204,Գանձասար ,07/09/2006,Կոտայք,Հանքավան,44:24:30,40:39:25,11-38-125-2-2,07.039.,2.1.10.,004,Gandzasar,Тандзасар,11/09/2006
205,Գառնասար ,07/09/2006,Կոտայք,Հատիս,44:43:10,40:19:55,11-38-138-1-2,07.040.,2.1.10.,003,Garnasar,Гарнасар,11/09/2006
206,Գառնաքար ,07/09/2006,Կոտայք,Հրազդան,44:46:10,40:36:05,11-38-126-2-1,07.001.,2.1.10.,002,Garnaqar,Гарнакар,11/09/2006
207,Գավաթ ,23/08/2012,Կոտայք,Լեռնանիստ,44:46:30,40:27:00,11-38-126-4-1,07.033.,2.1.10.,001,Gavath,Гават,10/09/2012
208,Գեղամա,07/09/2006,Կոտայք,Գեղարդ,44:57:00,40:13:30,11-38-138-2-4,07.024.,2.1.14.,001,Geghama,Гехама,11/09/2006
209,Գեղարդաձորի,23/08/2012,Կոտայք,Գողթ,44:48:50,40:08:20,11-38-138-4-1,07.026.,2.1.26.,001,Geghardadzori,Гехардадзори,10/09/2012
210,Գեղմաղան ,07/09/2006,Կոտայք,Սևաբերդ,44:53:50,40:16:10,11-38-138-2-2,07.061.,2.1.10.,001,Geghmaghan,Гехмахан,11/09/2006
211,Գետաբլուր,07/09/2006,Կոտայք,Քանաքեռավան,44:33:50,40:16:20,11-38-138-1-1,07.064.,2.1.03.,001,Getablur,Гетаблур,11/09/2006
212,Գերեզմանք,07/09/2006,Կոտայք,Աղավնաձոր,44:41:55,40:35:05,11-38-126-1-2,07.010.,2.1.01.,001,Gerezmanq,Герезманк,11/09/2006
213,Գոմասար ,23/08/2012,Կոտայք,Մեղրաձոր,44:43:25,40:40:10,11-38-114-3-4,07.045.,2.1.10.,003,Gomasar,Гомасар,10/09/2012
214,Գոմու թև,07/09/2006,Կոտայք,Աղավնաձոր,44:42:20,40:35:40,11-38-126-1-2,07.010.,2.1.26.,001,Gomu thev,Гому тев,11/09/2006
215,Գոռքար,07/09/2006,Կոտայք,Աղավնաձոր,44:42:35,40:35:35,11-38-126-1-2,07.010.,2.1.10.,003,Gorqar,Горкар,11/09/2006
216,Գռգռան ,07/09/2006,Կոտայք,Եղվարդ,44:25:00,40:18:00,11-38-137-2-2,07.004.,2.1.03.,002,Grgran,Гргран,11/09/2006
217,Գորշագլուխ ,23/08/2012,Կոտայք,Զովք,44:44:15,40:12:25,11-38-138-1-4,07.030.,2.1.03.,001,Gorshaglukh,Горшаглух,10/09/2012
218,Գորշասար ,07/09/2006,Կոտայք,Մեղրաձոր,44:35:15,40:35:50,11-38-126-1-1,07.045.,2.1.10.,004,Gorshasar,Горшасар,11/09/2006
219,Գութանասար ,07/09/2006,Կոտայք,Կապուտան,44:41:10,40:22:10,11-38-126-3-4,07.036.,2.1.10.,001,Guthanasar,Гутанасар,11/09/2006
220,Գուլոյի ,07/09/2006,Կոտայք,Սարալանջ,44:30:20,40:23:55,11-38-126-3-3,07.059.,2.1.21.,002,Guloyi,Гулои,11/09/2006
221,Գունաբլուր,07/09/2006,Կոտայք,Կապուտան,44:42:50,40:20:25,11-38-126-3-4,07.036.,2.1.10.,002,Gunablur,Гунаблур,11/09/2006
222,Գունաբլուր ,23/08/2012,Կոտայք,Բջնի,44:40:50,40:25:30,11-38-126-3-2,07.019.,2.1.03.,001,Gunablur,Гунаблур,10/09/2012
223,Դալար ,07/09/2006,Կոտայք,Բջնի,44:38:50,40:30:50,11-38-126-1-4,07.019.,2.1.10.,002,Dalar,Далар,11/09/2006
224,Դարանի ,30/01/2015,Կոտայք,Աբովյան,44:37:45,40:15:45,11-38-138-1-2,07.002.,2.1.03.,001,Darani,Дарани,26/03/2015
225,Դարպաս ,23/08/2012,Կոտայք,Մեղրաձոր,44:32:20,40:34:15,11-38-126-1-3,07.045.,2.1.10.,005,Darpas,Дарпас,10/09/2012
226,Դիմացլեռ ,07/09/2006,Կոտայք,Գառնի,44:55:35,40:13:45,11-38-138-2-4,07.021.,2.1.10.,001,Dimacler,Димацлер,11/09/2006
227,Դիվասար,23/08/2012,Կոտայք,Ջրաբեր,44:38:40,40:21:30,11-38-126-3-4,07.055.,2.1.03.,001,Divasar,Дивасар,10/09/2012
228,Դիտաձոր,07/09/2006,Կոտայք,Ֆանտան,44:48:00,40:22:30,11-38-126-4-3,07.067.,2.1.21.,001,Ditadzor,Дитадзор,11/09/2006
229,Դիտասար ,07/09/2006,Կոտայք,Մեղրաձոր,44:41:15,40:38:40,11-38-126-1-2,07.045.,2.1.10.,006,Ditasar,Дитасар,11/09/2006
230,Եզնասար ,23/08/2012,Կոտայք,Զովաշեն,44:50:10,40:21:00,11-38-126-4-3,07.028.,2.1.10.,001,Eznasar,Езнасар,10/09/2012
231,Եղեգնուտ,07/09/2006,Կոտայք,Մեղրաձոր,44:38:20,40:37:15,11-38-126-1-2,07.045.,2.1.21.,002,Eghegnut,Ехегнут,11/09/2006
232,Եղվարդի,23/08/2012,Կոտայք,Եղվարդ,44:27:30,40:17:30,11-38-137-2-2,07.004.,2.1.23.,001,Eghvardi,Ехварди,10/09/2012
233,Եռաթմբեր,23/08/2012,Կոտայք,Զառ,44:54:40,40:18:15,11-38-138-2-2,07.027.,2.1.23.,001,Erathmber,Ератмбер,10/09/2012
234,Եռանկյունավորման կետ,07/09/2006,Կոտայք,Ձորաղբյուր,44:37:55,40:12:50,11-38-138-1-4,07.042.,2.1.03.,001,Erankyunavorman ket,Еранкюнаворман кет,11/09/2006
235,Երիցասար ,07/09/2006,Կոտայք,Գեղաշեն,44:53:00,40:14:00,11-38-138-2-4,07.023.,2.1.10.,001,Ericasar,Ерицасар,11/09/2006
236,Երկաթասար ,07/09/2006,Կոտայք,Պտղնի,44:35:05,40:15:15,11-38-138-1-1,07.054.,2.1.03.,001,Erkathasar,Еркатасар,11/09/2006
237,Երկարասար ,07/09/2006,Կոտայք,Նոր Գյուղ,44:38:40,40:16:05,11-38-138-1-2,07.049.,2.1.03.,001,Erkarasar,Еркарасар,11/09/2006
238,Զոմա,07/09/2006,Կոտայք,Սոլակ,44:41:25,40:29:50,11-38-126-3-2,07.060.,2.1.10.,001,Zoma,Зома,11/09/2006
239,Զոմի ,07/09/2006,Կոտայք,Աղավնաձոր,44:43:15,40:34:20,11-38-126-1-4,07.010.,2.1.21.,001,Zomi,Зоми,11/09/2006
240,Զույգասար ,23/08/2012,Կոտայք,Բջնի,44:44:30,40:24:35,11-38-126-3-4,07.019.,2.1.10.,003,Zuygasar,Зуйгасар,10/09/2012
241,Էլար,30/01/2015,Կոտայք,Աբովյան,44:37:45,40:15:45,11-38-138-1-2,07.002.,2.1.14.,001,Elar,Элар,26/03/2015
242,Թագավորանիստ ,07/09/2006,Կոտայք,Եղվարդ,44:25:50,40:17:40,11-38-137-2-2,07.004.,2.1.03.,003,Thagavoranist,Тагаворанист,11/09/2006
243,Թագավորի աղջկա,07/09/2006,Կոտայք,Գառնի,44:43:35,40:06:45,11-38-138-3-2,07.021.,2.1.26.,001,Thagavori aghjka,Тагавари ахчка,11/09/2006
244,Թաթոսիքարափ ,07/09/2006,Կոտայք,Մեղրաձոր,44:40:05,40:40:00,11-38-126-1-2,07.045.,2.1.10.,007,Thathosiqaraph,Татосикарап,11/09/2006
245,Թամքոց ,07/09/2006,Կոտայք,Աղավնաձոր,44:41:20,40:34:50,11-38-126-1-4,07.010.,2.1.10.,004,Thamqoc,Тамкоц,11/09/2006
246,Թեղենիս,07/09/2006,Կոտայք,Բջնի,44:38:05,40:32:00,11-38-126-1-4,07.019.,2.1.10.,004,Theghenis,Техенис,11/09/2006
247,Թեղենիս 1,07/09/2006,Կոտայք,Արզական,44:31:30,40:31:05,11-38-126-1-3,07.015.,2.1.10.,003,Theghenis 1,Техенис 1,11/09/2006
248,Թեղենյաց ,07/09/2006,Կոտայք,Բուժական,44:32:55,40:29:40,11-38-126-3-1,07.020.,2.1.10.,001,Theghenyac,Техеняц,11/09/2006
249,Թեղենյաց,07/09/2006,Կոտայք,Արզական,44:31:30,40:31:05,11-38-126-1-3,07.015.,2.1.14.,001,Theghenyac,Техеняц,11/09/2006
250,Թումոյի ,07/09/2006,Կոտայք,Զովք,44:41:20,40:12:15,11-38-138-1-4,07.030.,2.1.21.,001,Thumoyi,Тумои,11/09/2006
251,Թևաձոր,23/08/2012,Կոտայք,Աղավնաձոր,44:42:10,40:33:30,11-38-126-1-4,07.010.,2.1.21.,002,Thevadzor,Тевадзор,10/09/2012
252,Թևասար,07/09/2006,Կոտայք,Աղավնաձոր,44:39:50,40:33:00,11-38-126-1-4,07.010.,2.1.10.,005,Thevasar,Тевасар,11/09/2006
253,Լեռնահովիտ,23/08/2012,Կոտայք,Ֆանտան,44:43:30,40:22:20,11-38-126-3-4,07.067.,2.1.28.,001,Lernahovit,Лернаовит,10/09/2012
254,Լերկասար ,23/08/2012,Կոտայք,Գեղադիր,44:41:45,40:09:45,11-38-138-3-2,07.022.,2.1.10.,001,Lerkasar,Леркасар,10/09/2012
255,Խաղխաղ ,07/09/2006,Կոտայք,Արտավազ,44:31:15,40:41:00,11-38-114-3-3,07.017.,2.1.10.,002,Khaghkhagh,Хаххах,11/09/2006
256,Խայտագլուխ ,23/08/2012,Կոտայք,Սոլակ,44:46:40,40:24:40,11-38-126-4-3,07.060.,2.1.10.,002,Khaytaglukh,Хайтаглух,10/09/2012
257,Խայտաձոր,07/09/2006,Կոտայք,Արագյուղ,44:33:15,40:24:20,11-38-126-3-3,07.012.,2.1.21.,002,Khaytadzor,Хайтадзор,11/09/2006
258,Խանձուտ ,07/09/2006,Կոտայք,Արզնի,44:37:40,40:19:30,11-38-138-1-2,07.016.,2.1.03.,001,Khandzut,Хандзут,11/09/2006
259,Խաչաձոր,07/09/2006,Կոտայք,Հրազդան,44:43:20,40:33:25,11-38-126-1-4,07.001.,2.1.21.,003,Khachadzor,Хачадзор,11/09/2006
260,Խաչիթումբ,07/09/2006,Կոտայք,Բջնի,44:40:15,40:26:45,11-38-126-3-2,07.019.,2.1.03.,002,Khachithumb,Хачитумб,11/09/2006
261,Խաչիսար ,07/09/2006,Կոտայք,Ջրվեժ,44:37:20,40:10:30,11-38-138-1-3,07.057.,2.1.10.,001,Khachisar,Хачисар,11/09/2006
262,Խնձորուտ ,07/09/2006,Կոտայք,Ալափարս,44:39:30,40:23:40,11-38-126-3-4,07.008.,2.1.03.,001,Khndzorut,Хндзорут,11/09/2006
263,Խոզանոցի,07/09/2006,Կոտայք,Հրազդան,44:45:50,40:36:20,11-38-126-2-1,07.001.,2.1.21.,004,Khozanoci,Хозаноци,11/09/2006
264,Խսիրանոց ,23/08/2012,Կոտայք,Բուժական,44:30:25,40:29:40,11-38-126-3-1,07.020.,2.1.10.,002,Khsiranoc,Хсираноц,10/09/2012
265,Ծակքար,23/08/2012,Կոտայք,Բջնի,44:38:35,40:26:35,11-38-126-3-2,07.019.,2.1.03.,003,Thakqar,Цаккар,10/09/2012
266,Ծաղկամարգ ,23/08/2012,Կոտայք,Արտավազ,44:33:05,40:38:30,11-38-126-1-1,07.017.,2.1.10.,003,Tsaghkamarg,Цахкамарг,10/09/2012
267,Ծաղկաձոր ,07/09/2006,Կոտայք,Հրազդան,44:43:40,40:32:35,11-38-126-1-4,07.001.,2.1.10.,003,Tsaghkadzor,Цахкадзор,11/09/2006
268,Ծաղկունյաց,07/09/2006,Կոտայք,Բջնի,44:38:50,40:31:55,11-38-126-1-4,07.019.,2.1.10.,005,Tsaghkunyac,Цахкуняц,11/09/2006
269,Ծաղկունյաց,07/09/2006,Կոտայք,Բջնի,44:38:05,40:32:00,11-38-126-1-4,07.019.,2.1.14.,001,Tsaghkunyac,Цахкуняц,11/09/2006
270,Ծառաձոր,23/08/2012,Կոտայք,Գեղադիր,44:41:20,40:09:20,11-38-138-3-2,07.022.,2.1.21.,002,Tsaradzor,Царадзор,10/09/2012
271,Ծարասար ,23/08/2012,Կոտայք,Մեղրաձոր,44:34:35,40:35:50,11-38-126-1-1,07.045.,2.1.10.,008,Tsarasar,Царасар,10/09/2012
272,Ծիծեռնակով,07/09/2006,Կոտայք,Գառնի,44:44:10,40:06:50,11-38-138-3-2,07.021.,2.1.26.,002,Tsitsernakov,Цицернаков,11/09/2006
273,Ծմակ ,23/08/2012,Կոտայք,Կամարիս,44:43:15,40:11:10,11-38-138-1-4,07.035.,2.1.10.,004,Tsmak,Цмак,10/09/2012
274,Ծմակ ,07/09/2006,Կոտայք,Ծաղկաձոր,44:41:10,40:31:10,11-38-126-1-4,07.005.,2.1.10.,001,Tsmak,Цмак,11/09/2006
275,Կաթլիկ,07/09/2006,Կոտայք,Զառ,44:45:50,40:15:30,11-38-138-2-1,07.027.,2.1.26.,003,Kathlik,Катлик,11/09/2006
276,Կալերիգլուխ,07/09/2006,Կոտայք,Աղավնաձոր,44:41:40,40:36:10,11-38-126-1-2,07.010.,2.1.10.,006,Kaleriglukh,Калериглух,11/09/2006
277,Կամարաձոր,07/09/2006,Կոտայք,Ակունք,44:43:45,40:16:30,11-38-138-1-2,07.009.,2.1.21.,002,Kamaradzor,Камарадзор,11/09/2006
278,Կամարիս ,07/09/2006,Կոտայք,Արամուս,44:40:20,40:14:05,11-38-138-1-4,07.013.,2.1.03.,002,Kamaris,Камарис,11/09/2006
279,Կայլակ ,23/08/2012,Կոտայք,Հանքավան,44:24:30,40:39:30,11-38-125-2-2,07.039.,2.1.10.,005,Kaylak,Кайлак,10/09/2012
280,Կայծակի տեղ,07/09/2006,Կոտայք,Նոր Գեղի,44:33:55,40:21:45,11-38-126-3-3,07.048.,2.1.03.,001,Kaytsaki tegh,Кайцаки тех,11/09/2006
281,Կայծակով,07/09/2006,Կոտայք,Մեղրաձոր,44:38:30,40:37:35,11-38-126-1-2,07.045.,2.1.21.,003,Kaytsakov,Кайцаков,11/09/2006
282,Կապտասար ,23/08/2012,Կոտայք,Հրազդան,44:43:25,40:36:30,11-38-126-1-2,07.001.,2.1.10.,004,Kaptasar,Каптасар,10/09/2012
283,Կապտավանք,23/08/2012,Կոտայք,Կապուտան,44:41:50,40:19:40,11-38-138-1-2,07.036.,2.1.03.,001,Kaptavanq,Каптаванк,10/09/2012
284,Կապուտկող ,23/08/2012,Կոտայք,Մեղրաձոր,44:34:05,40:32:50,11-38-126-1-3,07.045.,2.1.10.,009,Kaputkogh,Капуткох,10/09/2012
285,Կարճալանջ ,23/08/2012,Կոտայք,Ակունք,44:42:55,40:15:10,11-38-138-1-2,07.009.,2.1.03.,001,Karchalanj,Карчаландж,10/09/2012
286,Կարմիր ,07/09/2006,Կոտայք,Ֆանտան,44:54:40,40:22:00,11-38-126-4-4,07.067.,2.1.10.,001,Karmir,Кармир,11/09/2006
287,Կաքավաձոր ,23/08/2012,Կոտայք,Հրազդան,44:44:10,40:35:05,11-38-126-1-2,07.001.,2.1.10.,005,Kaqavadzor,Какавадзор,10/09/2012
288,Կաքավի ձորեր,07/09/2006,Կոտայք,Նոր Գեղի,44:35:00,40:21:15,11-38-126-3-3,07.048.,2.1.21.,001,Kaqavi dzorer,Какави дзорер,11/09/2006
289,Կլորբլուր ,23/08/2012,Կոտայք,Գառնի,44:47:40,40:10:50,11-38-138-2-3,07.021.,2.1.10.,002,Klorblur,Клорблур,10/09/2012
290,Կլորդար,07/09/2006,Կոտայք,Աղավնաձոր,44:42:15,40:35:30,11-38-126-1-2,07.010.,2.1.10.,007,Klordar,Клордар,11/09/2006
291,Կլորդար ,07/09/2006,Կոտայք,Հրազդան,44:41:00,40:32:35,11-38-126-1-4,07.001.,2.1.10.,006,Klordar,Клордар,11/09/2006
292,Կլորդար ,07/09/2006,Կոտայք,Հրազդան,44:47:00,40:31:00,11-38-126-2-3,07.001.,2.1.03.,002,Klordar,Клордар,11/09/2006
293,Կոկ,23/08/2012,Կոտայք,Հրազդան,44:53:35,40:25:45,11-38-126-4-2,07.001.,2.1.10.,007,Kok,Кок,10/09/2012
294,Կոն ,23/08/2012,Կոտայք,Գեղադիր,44:37:45,40:08:20,11-38-138-3-2,07.022.,2.1.03.,001,Kon,Кон,10/09/2012
295,Կոնաձոր,23/08/2012,Կոտայք,Հացավան,44:38:00,40:08:00,11-38-138-3-2,07.041.,2.1.21.,001,Konadzor,Конадзор,10/09/2012
296,Կոնդ ,07/09/2006,Կոտայք,Եղվարդ,44:25:30,40:17:15,11-38-137-2-2,07.004.,2.1.03.,004,Kond,Конд,11/09/2006
297,Կոտայքի,23/08/2012,Կոտայք,Կոտայք,44:40:10,40:16:30,11-38-138-1-2,07.038.,2.1.23.,001,Kotayqi,Котайки,10/09/2012
298,Կորդ ,23/08/2012,Կոտայք,Հատիս,44:49:50,40:21:30,11-38-126-4-3,07.040.,2.1.10.,004,Kord,Корд,10/09/2012
299,Կռնակ,23/08/2012,Կոտայք,Հրազդան,44:43:55,40:34:10,11-38-126-1-4,07.001.,2.1.10.,008,Krnak,Крнак,10/09/2012
300,Կռնակն ,02/04/2009,Կոտայք,Հանքավան,44:29:10,40:36:45,11-38-125-2-2,07.039.,2.1.10.,006,Krnakn,Крнакн,11/05/2009
301,Համոյի անտառ ,07/09/2006,Կոտայք,Մեղրաձոր,44:41:10,40:37:00,11-38-126-1-2,07.045.,2.1.10.,010,Hamoyi antar,Амои антар,11/09/2006
302,Հայիսար ,07/09/2006,Կոտայք,Ծաղկաձոր,44:39:40,40:31:20,11-38-126-1-4,07.005.,2.1.10.,002,Hayisar,Айисар,11/09/2006
303,Հայկասար ,07/09/2006,Կոտայք,Բջնի,44:39:10,40:31:40,11-38-126-1-4,07.019.,2.1.10.,006,Haykasar,Айкасар,11/09/2006
304,Հայրոյի ,07/09/2006,Կոտայք,Աղավնաձոր,44:42:20,40:36:00,11-38-126-1-2,07.010.,2.1.25.,001,Hayroyi,Айрои,11/09/2006
305,Հարթք ,23/08/2012,Կոտայք,Արտավազ,44:34:15,40:37:35,11-38-126-1-1,07.017.,2.1.10.,004,Harthq,Хартк,10/09/2012
306,Հատիս ,07/09/2006,Կոտայք,Ակունք,44:43:40,40:18:30,11-38-138-1-2,07.009.,2.1.10.,001,Hadis,Атис,11/09/2006
307,Հյութեղ ,23/08/2012,Կոտայք,Բջնի,44:37:50,40:29:35,11-38-126-3-2,07.019.,2.1.10.,007,Hyuthegh,Ютех,10/09/2012
308,Հնաձոր,07/09/2006,Կոտայք,Արզնի,44:35:30,40:18:30,11-38-138-1-1,07.016.,2.1.21.,001,Hnadzor,Хнадзор,11/09/2006
309,Հոտառ ,07/09/2006,Կոտայք,Աղավնաձոր,44:41:05,40:36:30,11-38-126-1-2,07.010.,2.1.10.,008,Hotar,Хотар,11/09/2006
